 Variables = "X", "Y", "Z"
Zone i=   31 j=   41 f=point
-0.52572E+00   0.68055E-02  -0.24349E-01
-0.52462E+00   0.73974E-02  -0.24649E-01
-0.52343E+00   0.78876E-02  -0.24991E-01
-0.52214E+00   0.82766E-02  -0.25322E-01
-0.52076E+00   0.85504E-02  -0.25654E-01
-0.51931E+00   0.87558E-02  -0.25999E-01
-0.51780E+00   0.89268E-02  -0.26357E-01
-0.51622E+00   0.90673E-02  -0.26705E-01
-0.51463E+00   0.91719E-02  -0.27024E-01
-0.51310E+00   0.92460E-02  -0.27288E-01
-0.51161E+00   0.92930E-02  -0.27511E-01
-0.51018E+00   0.93174E-02  -0.27706E-01
-0.50880E+00   0.93223E-02  -0.27863E-01
-0.50747E+00   0.93156E-02  -0.27988E-01
-0.50620E+00   0.93113E-02  -0.28093E-01
-0.50496E+00   0.93110E-02  -0.28171E-01
-0.50378E+00   0.93128E-02  -0.28237E-01
-0.50264E+00   0.93151E-02  -0.28302E-01
-0.50154E+00   0.93170E-02  -0.28362E-01
-0.50049E+00   0.93184E-02  -0.28414E-01
-0.49948E+00   0.93264E-02  -0.28454E-01
-0.49850E+00   0.93369E-02  -0.28476E-01
-0.49764E+00   0.94154E-02  -0.28188E-01
-0.53040E+00   0.00000E+00  -0.22508E-01
-0.53023E+00   0.92507E-03  -0.22547E-01
-0.53000E+00   0.18751E-02  -0.22600E-01
-0.52965E+00   0.28257E-02  -0.22682E-01
-0.52914E+00   0.37450E-02  -0.22801E-01
-0.52850E+00   0.46266E-02  -0.22950E-01
-0.52773E+00   0.54548E-02  -0.23129E-01
-0.52684E+00   0.62214E-02  -0.23336E-01
-0.52584E+00   0.69113E-02  -0.23569E-01
-0.52474E+00   0.75243E-02  -0.23831E-01
-0.52354E+00   0.80419E-02  -0.24119E-01
-0.52224E+00   0.84562E-02  -0.24403E-01
-0.52085E+00   0.87416E-02  -0.24689E-01
-0.51940E+00   0.89637E-02  -0.24995E-01
-0.51787E+00   0.91524E-02  -0.25323E-01
-0.51629E+00   0.93139E-02  -0.25647E-01
-0.51469E+00   0.94418E-02  -0.25949E-01
-0.51315E+00   0.95335E-02  -0.26200E-01
-0.51166E+00   0.95984E-02  -0.26412E-01
-0.51022E+00   0.96359E-02  -0.26599E-01
-0.50884E+00   0.96529E-02  -0.26747E-01
-0.50750E+00   0.96553E-02  -0.26864E-01
-0.50622E+00   0.96507E-02  -0.26959E-01
-0.50498E+00   0.96474E-02  -0.27027E-01
-0.50379E+00   0.96390E-02  -0.27082E-01
-0.50265E+00   0.96305E-02  -0.27137E-01
-0.50155E+00   0.96227E-02  -0.27188E-01
-0.50049E+00   0.96134E-02  -0.27231E-01
-0.49947E+00   0.96089E-02  -0.27263E-01
-0.49850E+00   0.96127E-02  -0.27276E-01
-0.49764E+00   0.96819E-02  -0.26961E-01
-0.53043E+00   0.00000E+00  -0.21845E-01
-0.53027E+00   0.92859E-03  -0.21879E-01
-0.53005E+00   0.18836E-02  -0.21925E-01
-0.52971E+00   0.28430E-02  -0.21996E-01
-0.52921E+00   0.37738E-02  -0.22100E-01
-0.52858E+00   0.46675E-02  -0.22233E-01
-0.52782E+00   0.55083E-02  -0.22393E-01
-0.52694E+00   0.62901E-02  -0.22578E-01
-0.52594E+00   0.69978E-02  -0.22787E-01
-0.52483E+00   0.76256E-02  -0.23018E-01
-0.52363E+00   0.81661E-02  -0.23247E-01
-0.52232E+00   0.86038E-02  -0.23479E-01
-0.52093E+00   0.89260E-02  -0.23721E-01
-0.51946E+00   0.91763E-02  -0.23988E-01
-0.51793E+00   0.93762E-02  -0.24282E-01
-0.51634E+00   0.95395E-02  -0.24577E-01
-0.51473E+00   0.96705E-02  -0.24857E-01
-0.51318E+00   0.97726E-02  -0.25092E-01
-0.51169E+00   0.98467E-02  -0.25290E-01
-0.51025E+00   0.98895E-02  -0.25465E-01
-0.50886E+00   0.99165E-02  -0.25603E-01
-0.50752E+00   0.99261E-02  -0.25711E-01
-0.50623E+00   0.99249E-02  -0.25796E-01
-0.50499E+00   0.99216E-02  -0.25855E-01
-0.50380E+00   0.99069E-02  -0.25901E-01
-0.50265E+00   0.98918E-02  -0.25947E-01
-0.50155E+00   0.98778E-02  -0.25990E-01
-0.50049E+00   0.98636E-02  -0.26026E-01
-0.49947E+00   0.98549E-02  -0.26051E-01
-0.49849E+00   0.98497E-02  -0.26055E-01
-0.49764E+00   0.99093E-02  -0.25714E-01
-0.53043E+00   0.00000E+00  -0.21182E-01
-0.53027E+00   0.93132E-03  -0.21211E-01
-0.53006E+00   0.18899E-02  -0.21250E-01
-0.52974E+00   0.28555E-02  -0.21310E-01
-0.52925E+00   0.37949E-02  -0.21401E-01
-0.52862E+00   0.46976E-02  -0.21517E-01
-0.52786E+00   0.55477E-02  -0.21658E-01
-0.52699E+00   0.63410E-02  -0.21821E-01
-0.52599E+00   0.70614E-02  -0.22005E-01
-0.52489E+00   0.77067E-02  -0.22205E-01
-0.52368E+00   0.82705E-02  -0.22373E-01
-0.52237E+00   0.87337E-02  -0.22551E-01
-0.52098E+00   0.90951E-02  -0.22747E-01
-0.51951E+00   0.93792E-02  -0.22975E-01
-0.51798E+00   0.95968E-02  -0.23235E-01
-0.51637E+00   0.97644E-02  -0.23500E-01
-0.51476E+00   0.98887E-02  -0.23754E-01
-0.51320E+00   0.99817E-02  -0.23968E-01
-0.51170E+00   0.10048E-01  -0.24150E-01
-0.51026E+00   0.10093E-01  -0.24310E-01
-0.50887E+00   0.10118E-01  -0.24436E-01
-0.50752E+00   0.10129E-01  -0.24532E-01
-0.50623E+00   0.10129E-01  -0.24608E-01
-0.50499E+00   0.10121E-01  -0.24657E-01
-0.50380E+00   0.10111E-01  -0.24695E-01
-0.50265E+00   0.10096E-01  -0.24733E-01
-0.50154E+00   0.10081E-01  -0.24769E-01
-0.50048E+00   0.10068E-01  -0.24800E-01
-0.49946E+00   0.10055E-01  -0.24818E-01
-0.49848E+00   0.10053E-01  -0.24815E-01
-0.49764E+00   0.10101E-01  -0.24447E-01
-0.53042E+00   0.00000E+00  -0.20526E-01
-0.53026E+00   0.93187E-03  -0.20551E-01
-0.53005E+00   0.18914E-02  -0.20584E-01
-0.52973E+00   0.28595E-02  -0.20636E-01
-0.52925E+00   0.38044E-02  -0.20712E-01
-0.52863E+00   0.47128E-02  -0.20811E-01
-0.52787E+00   0.55708E-02  -0.20931E-01
-0.52700E+00   0.63722E-02  -0.21071E-01
-0.52600E+00   0.71041E-02  -0.21228E-01
-0.52491E+00   0.77651E-02  -0.21397E-01
-0.52370E+00   0.83504E-02  -0.21502E-01
-0.52240E+00   0.88436E-02  -0.21625E-01
-0.52101E+00   0.92405E-02  -0.21775E-01
-0.51954E+00   0.95536E-02  -0.21962E-01
-0.51800E+00   0.97882E-02  -0.22187E-01
-0.51639E+00   0.99588E-02  -0.22421E-01
-0.51477E+00   0.10077E-01  -0.22648E-01
-0.51321E+00   0.10153E-01  -0.22840E-01
-0.51170E+00   0.10207E-01  -0.23004E-01
-0.51026E+00   0.10239E-01  -0.23149E-01
-0.50886E+00   0.10261E-01  -0.23262E-01
-0.50752E+00   0.10270E-01  -0.23346E-01
-0.50623E+00   0.10270E-01  -0.23410E-01
-0.50498E+00   0.10262E-01  -0.23450E-01
-0.50379E+00   0.10254E-01  -0.23480E-01
-0.50264E+00   0.10241E-01  -0.23512E-01
-0.50153E+00   0.10228E-01  -0.23541E-01
-0.50047E+00   0.10218E-01  -0.23567E-01
-0.49945E+00   0.10210E-01  -0.23579E-01
-0.49847E+00   0.10209E-01  -0.23568E-01
-0.49764E+00   0.10245E-01  -0.23175E-01
-0.53038E+00   0.00000E+00  -0.19885E-01
-0.53023E+00   0.93136E-03  -0.19906E-01
-0.53002E+00   0.18904E-02  -0.19934E-01
-0.52969E+00   0.28580E-02  -0.19976E-01
-0.52922E+00   0.38050E-02  -0.20039E-01
-0.52860E+00   0.47179E-02  -0.20120E-01
-0.52785E+00   0.55805E-02  -0.20219E-01
-0.52697E+00   0.63870E-02  -0.20335E-01
-0.52598E+00   0.71238E-02  -0.20464E-01
-0.52489E+00   0.77969E-02  -0.20598E-01
-0.52368E+00   0.83951E-02  -0.20640E-01
-0.52239E+00   0.89184E-02  -0.20709E-01
-0.52100E+00   0.93491E-02  -0.20811E-01
-0.51953E+00   0.96825E-02  -0.20957E-01
-0.51799E+00   0.99274E-02  -0.21145E-01
-0.51638E+00   0.10099E-01  -0.21347E-01
-0.51476E+00   0.10207E-01  -0.21548E-01
-0.51320E+00   0.10272E-01  -0.21719E-01
-0.51169E+00   0.10309E-01  -0.21865E-01
-0.51024E+00   0.10332E-01  -0.21995E-01
-0.50885E+00   0.10346E-01  -0.22094E-01
-0.50750E+00   0.10350E-01  -0.22166E-01
-0.50621E+00   0.10350E-01  -0.22219E-01
-0.50497E+00   0.10342E-01  -0.22250E-01
-0.50377E+00   0.10339E-01  -0.22272E-01
-0.50262E+00   0.10327E-01  -0.22296E-01
-0.50152E+00   0.10320E-01  -0.22320E-01
-0.50046E+00   0.10312E-01  -0.22340E-01
-0.49943E+00   0.10310E-01  -0.22346E-01
-0.49845E+00   0.10311E-01  -0.22327E-01
-0.49764E+00   0.10333E-01  -0.21910E-01
-0.53033E+00   0.00000E+00  -0.19258E-01
-0.53017E+00   0.92936E-03  -0.19275E-01
-0.52995E+00   0.18857E-02  -0.19297E-01
-0.52962E+00   0.28488E-02  -0.19331E-01
-0.52914E+00   0.37932E-02  -0.19381E-01
-0.52853E+00   0.47079E-02  -0.19444E-01
-0.52778E+00   0.55737E-02  -0.19521E-01
-0.52691E+00   0.63819E-02  -0.19611E-01
-0.52592E+00   0.71235E-02  -0.19711E-01
-0.52483E+00   0.77998E-02  -0.19805E-01
-0.52363E+00   0.84026E-02  -0.19784E-01
-0.52234E+00   0.89454E-02  -0.19798E-01
-0.52096E+00   0.93983E-02  -0.19853E-01
-0.51950E+00   0.97484E-02  -0.19958E-01
-0.51796E+00   0.10003E-01  -0.20109E-01
-0.51634E+00   0.10173E-01  -0.20280E-01
-0.51472E+00   0.10275E-01  -0.20456E-01
-0.51316E+00   0.10324E-01  -0.20606E-01
-0.51166E+00   0.10347E-01  -0.20735E-01
-0.51021E+00   0.10361E-01  -0.20850E-01
-0.50882E+00   0.10367E-01  -0.20936E-01
-0.50747E+00   0.10367E-01  -0.20995E-01
-0.50618E+00   0.10367E-01  -0.21038E-01
-0.50494E+00   0.10363E-01  -0.21059E-01
-0.50375E+00   0.10357E-01  -0.21073E-01
-0.50260E+00   0.10354E-01  -0.21090E-01
-0.50150E+00   0.10348E-01  -0.21107E-01
-0.50044E+00   0.10348E-01  -0.21122E-01
-0.49942E+00   0.10348E-01  -0.21122E-01
-0.49844E+00   0.10353E-01  -0.21095E-01
-0.49764E+00   0.10353E-01  -0.20655E-01
-0.53025E+00   0.00000E+00  -0.18648E-01
-0.53009E+00   0.92578E-03  -0.18660E-01
-0.52987E+00   0.18769E-02  -0.18676E-01
-0.52952E+00   0.28313E-02  -0.18702E-01
-0.52904E+00   0.37711E-02  -0.18737E-01
-0.52843E+00   0.46868E-02  -0.18781E-01
-0.52768E+00   0.55500E-02  -0.18836E-01
-0.52682E+00   0.63612E-02  -0.18900E-01
-0.52583E+00   0.71046E-02  -0.18970E-01
-0.52474E+00   0.77813E-02  -0.19013E-01
-0.52355E+00   0.83820E-02  -0.18932E-01
-0.52226E+00   0.89193E-02  -0.18895E-01
-0.52089E+00   0.93767E-02  -0.18904E-01
-0.51943E+00   0.97296E-02  -0.18968E-01
-0.51789E+00   0.99889E-02  -0.19083E-01
-0.51628E+00   0.10158E-01  -0.19224E-01
-0.51466E+00   0.10257E-01  -0.19374E-01
-0.51310E+00   0.10298E-01  -0.19504E-01
-0.51160E+00   0.10311E-01  -0.19616E-01
-0.51016E+00   0.10315E-01  -0.19718E-01
-0.50877E+00   0.10318E-01  -0.19790E-01
-0.50743E+00   0.10318E-01  -0.19837E-01
-0.50614E+00   0.10314E-01  -0.19869E-01
-0.50491E+00   0.10314E-01  -0.19880E-01
-0.50372E+00   0.10310E-01  -0.19887E-01
-0.50257E+00   0.10310E-01  -0.19897E-01
-0.50147E+00   0.10311E-01  -0.19907E-01
-0.50042E+00   0.10315E-01  -0.19916E-01
-0.49940E+00   0.10320E-01  -0.19909E-01
-0.49842E+00   0.10324E-01  -0.19874E-01
-0.49764E+00   0.10297E-01  -0.19413E-01
-0.53014E+00   0.00000E+00  -0.18056E-01
-0.52997E+00   0.92142E-03  -0.18063E-01
-0.52974E+00   0.18653E-02  -0.18073E-01
-0.52938E+00   0.28089E-02  -0.18088E-01
-0.52889E+00   0.37429E-02  -0.18108E-01
-0.52829E+00   0.46537E-02  -0.18133E-01
-0.52755E+00   0.55153E-02  -0.18163E-01
-0.52668E+00   0.63224E-02  -0.18200E-01
-0.52570E+00   0.70670E-02  -0.18240E-01
-0.52462E+00   0.77379E-02  -0.18217E-01
-0.52343E+00   0.83252E-02  -0.18084E-01
-0.52215E+00   0.88389E-02  -0.18000E-01
-0.52078E+00   0.92759E-02  -0.17967E-01
-0.51932E+00   0.96175E-02  -0.17995E-01
-0.51779E+00   0.98692E-02  -0.18075E-01
-0.51618E+00   0.10037E-01  -0.18186E-01
-0.51457E+00   0.10135E-01  -0.18311E-01
-0.51301E+00   0.10175E-01  -0.18420E-01
-0.51152E+00   0.10189E-01  -0.18516E-01
-0.51008E+00   0.10193E-01  -0.18603E-01
-0.50870E+00   0.10193E-01  -0.18661E-01
-0.50737E+00   0.10197E-01  -0.18696E-01
-0.50609E+00   0.10193E-01  -0.18716E-01
-0.50486E+00   0.10192E-01  -0.18718E-01
-0.50367E+00   0.10192E-01  -0.18717E-01
-0.50253E+00   0.10197E-01  -0.18719E-01
-0.50144E+00   0.10201E-01  -0.18723E-01
-0.50039E+00   0.10208E-01  -0.18726E-01
-0.49938E+00   0.10210E-01  -0.18712E-01
-0.49840E+00   0.10217E-01  -0.18669E-01
-0.49764E+00   0.10151E-01  -0.18192E-01
-0.53002E+00   0.00000E+00  -0.17477E-01
-0.52984E+00   0.91132E-03  -0.17479E-01
-0.52958E+00   0.18414E-02  -0.17481E-01
-0.52920E+00   0.27751E-02  -0.17485E-01
-0.52872E+00   0.37024E-02  -0.17489E-01
-0.52811E+00   0.46025E-02  -0.17495E-01
-0.52738E+00   0.54583E-02  -0.17501E-01
-0.52652E+00   0.62615E-02  -0.17510E-01
-0.52554E+00   0.70012E-02  -0.17525E-01
-0.52446E+00   0.76494E-02  -0.17418E-01
-0.52328E+00   0.82112E-02  -0.17242E-01
-0.52200E+00   0.86986E-02  -0.17116E-01
-0.52063E+00   0.91073E-02  -0.17047E-01
-0.51918E+00   0.94277E-02  -0.17042E-01
-0.51765E+00   0.96652E-02  -0.17090E-01
-0.51605E+00   0.98296E-02  -0.17172E-01
-0.51445E+00   0.99223E-02  -0.17272E-01
-0.51290E+00   0.99639E-02  -0.17360E-01
-0.51142E+00   0.99796E-02  -0.17440E-01
-0.50999E+00   0.99893E-02  -0.17510E-01
-0.50861E+00   0.99946E-02  -0.17553E-01
-0.50729E+00   0.99977E-02  -0.17576E-01
-0.50602E+00   0.99983E-02  -0.17585E-01
-0.50479E+00   0.10000E-01  -0.17577E-01
-0.50362E+00   0.10002E-01  -0.17567E-01
-0.50249E+00   0.10004E-01  -0.17564E-01
-0.50140E+00   0.10011E-01  -0.17561E-01
-0.50036E+00   0.10019E-01  -0.17558E-01
-0.49935E+00   0.10019E-01  -0.17538E-01
-0.49839E+00   0.10021E-01  -0.17487E-01
-0.49764E+00   0.99185E-02  -0.16996E-01
-0.52982E+00   0.00000E+00  -0.16935E-01
-0.52962E+00   0.89864E-03  -0.16929E-01
-0.52936E+00   0.18224E-02  -0.16922E-01
-0.52900E+00   0.27522E-02  -0.16912E-01
-0.52851E+00   0.36636E-02  -0.16899E-01
-0.52790E+00   0.45493E-02  -0.16882E-01
-0.52716E+00   0.53946E-02  -0.16861E-01
-0.52630E+00   0.61816E-02  -0.16837E-01
-0.52534E+00   0.69140E-02  -0.16824E-01
-0.52425E+00   0.75128E-02  -0.16620E-01
-0.52307E+00   0.80391E-02  -0.16408E-01
-0.52179E+00   0.84950E-02  -0.16247E-01
-0.52043E+00   0.88769E-02  -0.16144E-01
-0.51899E+00   0.91811E-02  -0.16108E-01
-0.51747E+00   0.94058E-02  -0.16126E-01
-0.51588E+00   0.95593E-02  -0.16183E-01
-0.51429E+00   0.96462E-02  -0.16258E-01
-0.51276E+00   0.96811E-02  -0.16328E-01
-0.51129E+00   0.96978E-02  -0.16390E-01
-0.50987E+00   0.97077E-02  -0.16446E-01
-0.50850E+00   0.97158E-02  -0.16474E-01
-0.50719E+00   0.97214E-02  -0.16483E-01
-0.50593E+00   0.97229E-02  -0.16480E-01
-0.50472E+00   0.97254E-02  -0.16463E-01
-0.50355E+00   0.97260E-02  -0.16447E-01
-0.50243E+00   0.97331E-02  -0.16435E-01
-0.50135E+00   0.97397E-02  -0.16427E-01
-0.50032E+00   0.97465E-02  -0.16418E-01
-0.49932E+00   0.97513E-02  -0.16390E-01
-0.49836E+00   0.97463E-02  -0.16331E-01
-0.49764E+00   0.96045E-02  -0.15831E-01
-0.52962E+00   0.00000E+00  -0.16404E-01
-0.52942E+00   0.88836E-03  -0.16391E-01
-0.52915E+00   0.17982E-02  -0.16375E-01
-0.52877E+00   0.27070E-02  -0.16351E-01
-0.52826E+00   0.36007E-02  -0.16320E-01
-0.52765E+00   0.44708E-02  -0.16282E-01
-0.52691E+00   0.52982E-02  -0.16237E-01
-0.52605E+00   0.60641E-02  -0.16180E-01
-0.52508E+00   0.67733E-02  -0.16127E-01
-0.52399E+00   0.73050E-02  -0.15839E-01
-0.52281E+00   0.77880E-02  -0.15595E-01
-0.52155E+00   0.82126E-02  -0.15402E-01
-0.52020E+00   0.85732E-02  -0.15268E-01
-0.51876E+00   0.88605E-02  -0.15203E-01
-0.51726E+00   0.90724E-02  -0.15192E-01
-0.51569E+00   0.92134E-02  -0.15225E-01
-0.51411E+00   0.92902E-02  -0.15278E-01
-0.51259E+00   0.93228E-02  -0.15328E-01
-0.51113E+00   0.93365E-02  -0.15375E-01
-0.50973E+00   0.93473E-02  -0.15415E-01
-0.50838E+00   0.93543E-02  -0.15428E-01
-0.50708E+00   0.93596E-02  -0.15425E-01
-0.50583E+00   0.93623E-02  -0.15411E-01
-0.50463E+00   0.93646E-02  -0.15385E-01
-0.50348E+00   0.93697E-02  -0.15360E-01
-0.50237E+00   0.93769E-02  -0.15342E-01
-0.50130E+00   0.93852E-02  -0.15327E-01
-0.50027E+00   0.93960E-02  -0.15312E-01
-0.49929E+00   0.93942E-02  -0.15278E-01
-0.49834E+00   0.93838E-02  -0.15212E-01
-0.49764E+00   0.91955E-02  -0.14709E-01
-0.52939E+00   0.00000E+00  -0.15905E-01
-0.52918E+00   0.87758E-03  -0.15885E-01
-0.52889E+00   0.17685E-02  -0.15857E-01
-0.52849E+00   0.26553E-02  -0.15818E-01
-0.52798E+00   0.35302E-02  -0.15768E-01
-0.52736E+00   0.43781E-02  -0.15707E-01
-0.52661E+00   0.51806E-02  -0.15636E-01
-0.52575E+00   0.59183E-02  -0.15549E-01
-0.52478E+00   0.65674E-02  -0.15403E-01
-0.52369E+00   0.70377E-02  -0.15073E-01
-0.52251E+00   0.74766E-02  -0.14799E-01
-0.52125E+00   0.78614E-02  -0.14584E-01
-0.51991E+00   0.81908E-02  -0.14426E-01
-0.51850E+00   0.84546E-02  -0.14338E-01
-0.51701E+00   0.86517E-02  -0.14301E-01
-0.51546E+00   0.87817E-02  -0.14311E-01
-0.51390E+00   0.88550E-02  -0.14339E-01
-0.51240E+00   0.88840E-02  -0.14369E-01
-0.51095E+00   0.88997E-02  -0.14399E-01
-0.50957E+00   0.89130E-02  -0.14422E-01
-0.50823E+00   0.89208E-02  -0.14420E-01
-0.50695E+00   0.89272E-02  -0.14404E-01
-0.50572E+00   0.89311E-02  -0.14379E-01
-0.50453E+00   0.89325E-02  -0.14344E-01
-0.50339E+00   0.89389E-02  -0.14312E-01
-0.50229E+00   0.89458E-02  -0.14287E-01
-0.50124E+00   0.89525E-02  -0.14267E-01
-0.50023E+00   0.89631E-02  -0.14247E-01
-0.49925E+00   0.89580E-02  -0.14206E-01
-0.49832E+00   0.89413E-02  -0.14133E-01
-0.49764E+00   0.87096E-02  -0.13631E-01
-0.52911E+00   0.00000E+00  -0.15439E-01
-0.52887E+00   0.85712E-03  -0.15407E-01
-0.52859E+00   0.17340E-02  -0.15368E-01
-0.52819E+00   0.26064E-02  -0.15314E-01
-0.52766E+00   0.34553E-02  -0.15243E-01
-0.52703E+00   0.42747E-02  -0.15157E-01
-0.52627E+00   0.50391E-02  -0.15052E-01
-0.52541E+00   0.57524E-02  -0.14949E-01
-0.52442E+00   0.62779E-02  -0.14660E-01
-0.52333E+00   0.67071E-02  -0.14321E-01
-0.52217E+00   0.70975E-02  -0.14031E-01
-0.52092E+00   0.74429E-02  -0.13797E-01
-0.51959E+00   0.77307E-02  -0.13628E-01
-0.51819E+00   0.79663E-02  -0.13520E-01
-0.51672E+00   0.81415E-02  -0.13464E-01
-0.51519E+00   0.82638E-02  -0.13449E-01
-0.51365E+00   0.83333E-02  -0.13451E-01
-0.51217E+00   0.83648E-02  -0.13460E-01
-0.51075E+00   0.83857E-02  -0.13471E-01
-0.50938E+00   0.84022E-02  -0.13474E-01
-0.50807E+00   0.84145E-02  -0.13456E-01
-0.50680E+00   0.84196E-02  -0.13428E-01
-0.50559E+00   0.84206E-02  -0.13393E-01
-0.50442E+00   0.84226E-02  -0.13350E-01
-0.50329E+00   0.84282E-02  -0.13311E-01
-0.50221E+00   0.84342E-02  -0.13281E-01
-0.50117E+00   0.84417E-02  -0.13255E-01
-0.50017E+00   0.84486E-02  -0.13231E-01
-0.49921E+00   0.84421E-02  -0.13182E-01
-0.49829E+00   0.84159E-02  -0.13103E-01
-0.49764E+00   0.81372E-02  -0.12610E-01
-0.52884E+00   0.00000E+00  -0.14982E-01
-0.52858E+00   0.83654E-03  -0.14939E-01
-0.52826E+00   0.16875E-02  -0.14885E-01
-0.52785E+00   0.25331E-02  -0.14814E-01
-0.52732E+00   0.33573E-02  -0.14724E-01
-0.52667E+00   0.41425E-02  -0.14616E-01
-0.52590E+00   0.48671E-02  -0.14479E-01
-0.52503E+00   0.55307E-02  -0.14333E-01
-0.52403E+00   0.59302E-02  -0.13938E-01
-0.52295E+00   0.63113E-02  -0.13592E-01
-0.52179E+00   0.66528E-02  -0.13294E-01
-0.52055E+00   0.69489E-02  -0.13055E-01
-0.51924E+00   0.71993E-02  -0.12877E-01
-0.51786E+00   0.74033E-02  -0.12754E-01
-0.51641E+00   0.75608E-02  -0.12678E-01
-0.51490E+00   0.76742E-02  -0.12638E-01
-0.51339E+00   0.77375E-02  -0.12617E-01
-0.51193E+00   0.77714E-02  -0.12605E-01
-0.51053E+00   0.77979E-02  -0.12597E-01
-0.50918E+00   0.78198E-02  -0.12578E-01
-0.50789E+00   0.78280E-02  -0.12548E-01
-0.50664E+00   0.78352E-02  -0.12506E-01
-0.50544E+00   0.78388E-02  -0.12458E-01
-0.50429E+00   0.78406E-02  -0.12408E-01
-0.50319E+00   0.78450E-02  -0.12363E-01
-0.50212E+00   0.78516E-02  -0.12326E-01
-0.50110E+00   0.78612E-02  -0.12294E-01
-0.50012E+00   0.78664E-02  -0.12265E-01
-0.49917E+00   0.78564E-02  -0.12209E-01
-0.49827E+00   0.78177E-02  -0.12125E-01
-0.49764E+00   0.74765E-02  -0.11659E-01
-0.52851E+00   0.00000E+00  -0.14579E-01
-0.52824E+00   0.81622E-03  -0.14523E-01
-0.52792E+00   0.16487E-02  -0.14454E-01
-0.52750E+00   0.24710E-02  -0.14363E-01
-0.52695E+00   0.32587E-02  -0.14246E-01
-0.52628E+00   0.39955E-02  -0.14101E-01
-0.52551E+00   0.46838E-02  -0.13948E-01
-0.52460E+00   0.51856E-02  -0.13651E-01
-0.52360E+00   0.55226E-02  -0.13251E-01
-0.52252E+00   0.58460E-02  -0.12900E-01
-0.52137E+00   0.61337E-02  -0.12606E-01
-0.52015E+00   0.63817E-02  -0.12368E-01
-0.51885E+00   0.65951E-02  -0.12184E-01
-0.51749E+00   0.67707E-02  -0.12047E-01
-0.51607E+00   0.69081E-02  -0.11955E-01
-0.51458E+00   0.70091E-02  -0.11893E-01
-0.51310E+00   0.70704E-02  -0.11846E-01
-0.51167E+00   0.71065E-02  -0.11812E-01
-0.51029E+00   0.71388E-02  -0.11783E-01
-0.50896E+00   0.71603E-02  -0.11746E-01
-0.50769E+00   0.71741E-02  -0.11696E-01
-0.50647E+00   0.71810E-02  -0.11642E-01
-0.50529E+00   0.71846E-02  -0.11584E-01
-0.50416E+00   0.71851E-02  -0.11526E-01
-0.50307E+00   0.71847E-02  -0.11480E-01
-0.50203E+00   0.71864E-02  -0.11440E-01
-0.50102E+00   0.71857E-02  -0.11410E-01
-0.50006E+00   0.71844E-02  -0.11381E-01
-0.49913E+00   0.71571E-02  -0.11328E-01
-0.49824E+00   0.71005E-02  -0.11244E-01
-0.49764E+00   0.66996E-02  -0.10814E-01
-0.52818E+00   0.00000E+00  -0.14190E-01
-0.52791E+00   0.79670E-03  -0.14121E-01
-0.52757E+00   0.16014E-02  -0.14034E-01
-0.52712E+00   0.23879E-02  -0.13920E-01
-0.52655E+00   0.31323E-02  -0.13776E-01
-0.52586E+00   0.38158E-02  -0.13595E-01
-0.52507E+00   0.44410E-02  -0.13400E-01
-0.52414E+00   0.47478E-02  -0.12977E-01
-0.52314E+00   0.50432E-02  -0.12597E-01
-0.52207E+00   0.53088E-02  -0.12259E-01
-0.52092E+00   0.55442E-02  -0.11973E-01
-0.51971E+00   0.57499E-02  -0.11736E-01
-0.51844E+00   0.59293E-02  -0.11548E-01
-0.51710E+00   0.60758E-02  -0.11404E-01
-0.51571E+00   0.61912E-02  -0.11301E-01
-0.51425E+00   0.62793E-02  -0.11216E-01
-0.51279E+00   0.63449E-02  -0.11136E-01
-0.51139E+00   0.63912E-02  -0.11073E-01
-0.51003E+00   0.64217E-02  -0.11028E-01
-0.50874E+00   0.64414E-02  -0.10974E-01
-0.50749E+00   0.64523E-02  -0.10912E-01
-0.50629E+00   0.64607E-02  -0.10844E-01
-0.50513E+00   0.64619E-02  -0.10778E-01
-0.50402E+00   0.64551E-02  -0.10718E-01
-0.50296E+00   0.64471E-02  -0.10673E-01
-0.50193E+00   0.64379E-02  -0.10637E-01
-0.50094E+00   0.64305E-02  -0.10607E-01
-0.49999E+00   0.64206E-02  -0.10579E-01
-0.49908E+00   0.63841E-02  -0.10525E-01
-0.49821E+00   0.63136E-02  -0.10436E-01
-0.49764E+00   0.58998E-02  -0.10007E-01
-0.52785E+00   0.00000E+00  -0.13815E-01
-0.52754E+00   0.76140E-03  -0.13723E-01
-0.52717E+00   0.15328E-02  -0.13617E-01
-0.52670E+00   0.22831E-02  -0.13484E-01
-0.52611E+00   0.29726E-02  -0.13304E-01
-0.52541E+00   0.36209E-02  -0.13120E-01
-0.52457E+00   0.40200E-02  -0.12773E-01
-0.52364E+00   0.42582E-02  -0.12362E-01
-0.52264E+00   0.44903E-02  -0.11997E-01
-0.52157E+00   0.47015E-02  -0.11679E-01
-0.52044E+00   0.48900E-02  -0.11403E-01
-0.51925E+00   0.50570E-02  -0.11171E-01
-0.51800E+00   0.52019E-02  -0.10982E-01
-0.51669E+00   0.53201E-02  -0.10835E-01
-0.51532E+00   0.54138E-02  -0.10723E-01
-0.51389E+00   0.54931E-02  -0.10612E-01
-0.51246E+00   0.55584E-02  -0.10504E-01
