pipe_type,nominal_size,od_m,wt_m,span_m,v_current_ms,e_over_d,content_density_kg_m3,boundary_condition,wt_selection,schedule,case_id,f_n_hz,v_r,a_over_d,status,max_allowable_span_m,m_eff_kg_per_m
jumper,8in-jumper,0.2191,0.0183,35,1.0,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0174,0.1306,34.936,0.9,FAIL_CF,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,35,1.0,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0175,0.1306,34.936,0.9,FAIL_CF,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,40,0.2,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0176,0.1,9.126,0.9,FAIL_CF,25.6,152.18
jumper,8in-jumper,0.2191,0.0183,40,0.2,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0177,0.1,9.126,0.9,FAIL_CF,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,40,0.2,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0178,0.1,9.126,0.9,FAIL_CF,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,40,0.2,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0179,0.1,9.126,0.9,FAIL_CF,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,40,0.2,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0180,0.1,9.126,0.9,FAIL_CF,22.9,152.18
jumper,8in-jumper,0.2191,0.0183,40,0.4,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0181,0.1,18.252,0.9,FAIL_CF,18.1,152.18
jumper,8in-jumper,0.2191,0.0183,40,0.4,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0182,0.1,18.252,0.9,FAIL_CF,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,40,0.4,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0183,0.1,18.252,0.9,FAIL_CF,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,40,0.4,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0184,0.1,18.252,0.9,FAIL_CF,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,40,0.4,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0185,0.1,18.252,0.9,FAIL_CF,16.2,152.18
jumper,8in-jumper,0.2191,0.0183,40,0.6,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0186,0.1,27.378,0.9,FAIL_CF,14.8,152.18
jumper,8in-jumper,0.2191,0.0183,40,0.6,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0187,0.1,27.378,0.9,FAIL_CF,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,40,0.6,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0188,0.1,27.378,0.9,FAIL_CF,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,40,0.6,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0189,0.1,27.378,0.9,FAIL_CF,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,40,0.6,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0190,0.1,27.378,0.9,FAIL_CF,13.2,152.18
jumper,8in-jumper,0.2191,0.0183,40,0.8,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0191,0.1,36.505,0.9,FAIL_CF,12.8,152.18
jumper,8in-jumper,0.2191,0.0183,40,0.8,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0192,0.1,36.505,0.9,FAIL_CF,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,40,0.8,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0193,0.1,36.505,0.9,FAIL_CF,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,40,0.8,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0194,0.1,36.505,0.9,FAIL_CF,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,40,0.8,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0195,0.1,36.505,0.9,FAIL_CF,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,40,1.0,0.5,800.0,pinned,thinnest,Sch 120 (jumper),JM-0196,0.1,45.631,0.9,FAIL_CF,11.5,152.18
jumper,8in-jumper,0.2191,0.0183,40,1.0,1.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0197,0.1,45.631,0.9,FAIL_CF,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,40,1.0,2.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0198,0.1,45.631,0.9,FAIL_CF,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,40,1.0,5.0,800.0,pinned,thinnest,Sch 120 (jumper),JM-0199,0.1,45.631,0.9,FAIL_CF,10.3,152.18
jumper,8in-jumper,0.2191,0.0183,40,1.0,inf,800.0,pinned,thinnest,Sch 120 (jumper),JM-0200,0.1,45.631,0.9,FAIL_CF,10.3,152.18
